"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"BP","GO:0021954","central nervous system neuron development",94,0.581271693018747,1.40896701548848,3.84464347842464e-05,0.00069051820369074,0.00048350917983512,6910,"tags=57%, list=28%, signal=41%","WNT5A/SPTBN4/FGF8/NTRK2/SZT2/NPY/FEZF2/FOXG1/PHOX2B/NFIB/NR2E1/LHX6/DRD2/DCLK2/LEP/GATA2/GBX2/FGFR2/GLI2/PRDM8/RAPGEF2/NRP1/CRK/KIAA0319/SOX1/NDNF/SLC4A10/AGBL4/B4GALT6/TSKU/NANOS1/BTG2/SPAST/NOVA2/CNTN2/ASCL1/NIN/PAFAH1B1/SCN1B/SLIT2/EPHB2/ARHGEF28/CDH11/PRKCA/B4GALT5/NHLH2/ROBO2/ROBO1/DISC1/MAP2/NRP2/ARHGAP35/DCC/DRD1"
"BP","GO:0048534","hematopoietic or lymphoid organ development",105,0.569332771012542,1.38810672031255,3.84464347842464e-05,0.00069051820369074,0.00048350917983512,8012,"tags=59%, list=33%, signal=40%","GATA3/PDPN/SHH/ARTN/NKX2-5/TRAF3IP2/HAND2/HOXA3/HOXB4/NKX2-3/TBX1/FOXE1/ONECUT1/NKX3-2/BCL2/HES1/SLC40A1/BCL11B/PITX2/RET/CD248/LTB/SLC46A2/RIPK3/CDKN2B/TGFBR1/FOXI3/BARX1/PKN1/FOXN1/JARID2/STAT5A/CD2AP/LMO4/LTBR/PCID2/CITED2/BCL2L11/STAT5B/MYB/SIX1/PSEN1/SRF/TCF21/LRRC17/FADD/NFKB2/RAG1/CACNB4/LRP5/MAD1L1/AIRE/BCL3/RORC/TP53/RCBTB2/FGF10/MAFB/RC3H1/ABL1/CXCR5/MAP2K2"
"BP","GO:1901890","positive regulation of cell junction assembly",111,0.562096335446554,1.37527273863462,3.90076867104671e-05,0.000697539201219925,0.000488425367038899,6789,"tags=57%, list=28%, signal=41%","CLSTN1/FLRT2/COL16A1/NTRK2/IRX3/RTN4RL2/CBLN1/HOPX/AMIGO3/EPHA2/AMIGO2/ASIC2/MAP4K4/STAU2/CLDN5/SMAD3/ADGRB2/S100A10/SLITRK3/OXT/NLGN1/SLITRK1/CAV1/LIMS1/THBS2/ACVRL1/LRRTM1/AGRN/NRP1/CRB3/LRRN1/FLOT1/SYNDIG1/SEMA4A/TBX5/LRRTM3/NRXN1/KDR/THY1/BDNF/IL1RAP/TSC1/WNT4/LINGO2/POLDIP2/FLRT1/SLITRK6/SLITRK5/EPB41L5/CLSTN2/RAB40C/EPHB2/CUX2/TEK/PRKCA/SFRP1/NLGN2/VSTM5/PTPRD/TPBG/ADNP/NTRK3/LRRTM2"
"BP","GO:0046660","female sex differentiation",123,0.5593876359577,1.37331635048022,3.90076867104671e-05,0.000697539201219925,0.000488425367038899,7920,"tags=55%, list=32%, signal=38%","LHX9/WNT5A/PGR/LHFPL2/ADAMTS1/LRP2/WT1/FOXL2/BCL2/ZFP42/TBX3/KIT/AMH/INHBA/LHX1/NR5A2/AXL/ZP3/MMP14/LEP/TP63/GPR149/RBP4/CASP2/PTPRN/INSR/DMRTA1/KITLG/TAF4/SRD5A2/STAT5A/VGF/BAK1/INHBB/FOXC1/EREG/NOS3/KDR/ESR1/MMP2/PDGFRA/WNT4/LFNG/INHA/TYRO3/STAT5B/ARID5B/PTX3/SLIT2/SLIT3/NOTCH4/NUPR1/BAX/UBE3A/SFRP1/CTNNA1/PLEKHA1/ROBO2/DACH1/ZFPM2/STRA6/MMP19/FGF10/FANCE/GAS2/GDF9/LHCGR/FST"
"BP","GO:0001952","regulation of cell-matrix adhesion",125,0.558489455885425,1.37264012563086,3.95689387760141e-05,0.000704499149077295,0.000493298806525687,8039,"tags=58%, list=33%, signal=39%","CSF1/CCL28/COL16A1/ONECUT2/HOXA7/ACTG1/FERMT1/EFEMP2/ONECUT1/LDB1/BCL2/JAG1/CLASP2/MAP4K4/MMP14/NF2/BCL6/CDKN2A/DDR1/THBS1/BST1/CDK6/SMAD3/SKAP1/RIN2/DLC1/SERPINE1/S100A10/RHOD/LIMS1/ACVRL1/CX3CL1/NRP1/PHLDB2/NF1/MYF5/MACF1/GREM1/DMTN/KDR/DAPK3/SRC/THY1/TSC1/WNT4/POLDIP2/EPB41L5/LIMCH1/RAB40C/FAM107A/CORO1C/LEF1/TLN1/SLC9A1/TEK/MINK1/PLEKHA2/SFRP1/ADAM15/DISC1/UTRN/PTK2/PLET1/CCR7/FERMT2/PIK3R1/EMP2/PTPRJ/ABL1/ACER2/SDC4/ITGB3"
"BP","GO:0030308","negative regulation of cell growth",164,0.536111102427988,1.33087729700942,3.95689387760141e-05,0.000704499149077295,0.000493298806525687,8114,"tags=57%, list=33%, signal=39%","SCGB3A1/PAK1/FBP1/ESR2/WNT5A/HSPA1A/NTN1/GNG4/WT1/SIPA1/ZC3H12D/BCL2/WNT3/INHBA/WNT3A/SLIT1/MT3/BCL6/SEMA3F/TGFB2/CDKN2A/BMPR2/CDHR2/SMAD3/SFRP2/FRZB/DNAJB2/ACVR1B/SEMA6C/CYP27B1/VGLL4/PRDM11/SEMA5A/RGMA/IFRD1/NPR1/ACVRL1/RGS4/FOXP1/NRP1/BDKRB1/YY1/SEMA4F/MSX1/SH3BP4/RGS2/KIAA0319/PPARA/RERG/SOX17/CDKN1A/BTG1/WFDC1/TRIM46/SERTAD2/SPP1/DAB2/PPARD/CRYAB/MINAR1/SPAG9/ADIPOR1/SLIT2/SLIT3/SEMA6D/HNF4A/GJA1/TP53TG5/IP6K2/NPPB/PTPRS/SFRP1/ADAM15/CCDC85B/ULK2/PPP1R9B/CDKN1B/DACT3/TMEM196/MAP2/MAG/DCC/DCBLD2/TP53/BCL11A/RACK1/CRLF3/GDF9/PTPRJ/PPT1/EPHA7/GSK3A/DRAXIN/BST2"
"BP","GO:0030239","myofibril assembly",74,0.597107855318211,1.4315443801991,4.01301909750422e-05,0.000711398840012112,0.000498130053388084,6870,"tags=57%, list=28%, signal=41%","PLEC/CSRP2/FLNC/SYNPO2L/NKX2-5/ACTG1/ADPRHL1/AKAP13/CFLAR/TPM1/ACTN2/MYLK3/ANKRD23/OBSCN/MYL9/CFL2/PRKAR1A/TTN/MYBPC1/MYOM3/KRT19/LMOD1/PDGFRB/MEF2A/MYPN/PDGFRA/EDN1/FHOD3/MYH11/ACTA1/TMOD1/SRF/MYBPC2/PRKD1/OBSL1/ANKRD1/ACTC1/WDR1/TNNT2/TMOD3/MYOM2/LDB3"
"BP","GO:0022409","positive regulation of cell-cell adhesion",326,0.495064195579157,1.24932758275212,4.01301909750422e-05,0.000711398840012112,0.000498130053388084,7076,"tags=43%, list=29%, signal=31%","GATA3/MFSD2B/PDPN/RUNX3/RUNX1/PKP1/CD44/WNT5A/ITGA4/SHH/ADAM8/IL1RL2/PODXL/ITPKB/HLA-E/RASAL3/MEGF10/RAP1GAP/IGFBP2/GLI3/PYCARD/RARA/HES1/TNFSF11/PHF10/PLAUR/HLX/MDK/ZBTB7B/PIK3CD/SOCS1/AP3B1/WNT3A/NR5A2/ZP3/IL12RB1/LGALS1/LEP/ELANE/BCL6/ARID1B/ALOX5/IL1A/LYN/F11R/SIRPA/FCHO1/SKAP1/PKP3/CD74/GLI2/TNFRSF13C/SMARCD3/SYK/EPO/NLRP3/IL4I1/CD47/CD55/TRAF6/CAV1/CARD11/KITLG/SMAD7/TGFBR2/VTCN1/CX3CL1/PDCD1LG2/MYO10/FUT4/IHH/OPA1/CORO1A/STAT5A/CD1D/CHST2/ZAP70/IL23A/BRD2/FLOT1/VCAM1/EMILIN1/ARID1A/GCNT2/FUT3/ABL2/CHST4/FOXA1/PTPRU/ETS1/SRC/THY1/CITED2/CR1/SMARCE1/PIK3R6/IGF1/SOX4/STAT5B/DENND6A/EMILIN2/CSK/IL1B/CD274/CD27/ITGB2/IGF2/WNT10B/HLA-G/BMP7/RASGRP1/SOX2/LEF1/SPN/FADD/ST3GAL4/LCK/RAG1/TNFRSF14/TNFSF4/ADAM19/PRKCQ/FOXA2/TNF/VSIR/SOX13/TJP1/SERPINF2/CD6/MIR21/TNFSF9/ZBTB16/MAP3K8/SOX12/JAK1/EFNB3/FUT7/SMARCC2/IL12A/CCR2/CCR7"
"BP","GO:0001755","neural crest cell migration",58,0.631436428371567,1.487011549359,4.07321347453307e-05,0.00071895729216435,0.000503422572805267,6177,"tags=67%, list=25%, signal=50%","SHH/ERBB4/HAND2/BMP4/TBX1/PHOX2B/TWIST1/ACVR1/SEMA3F/EDNRB/GDNF/SEMA3B/GBX2/EDNRA/SEMA4B/SEMA6C/PITX2/RET/SEMA5A/KITLG/SEMA3D/SEMA5B/NRP1/SEMA4G/SEMA4F/SEMA4A/SEMA7A/SEMA4C/EDN1/OVOL2/SEMA3C/HIF1A/BMP7/SEMA6D/CORO1C/HTR2B/FN1/SOX10/SMO"
"BP","GO:1905330","regulation of morphogenesis of an epithelium",66,0.623856943285417,1.48271978508722,4.07321347453307e-05,0.00071895729216435,0.000503422572805267,6590,"tags=67%, list=27%, signal=49%","GATA3/WNT2/TACSTD2/WNT5A/ADAMTS12/SHH/WNT2B/LBX2/SIX2/BMP4/SULF1/SOX9/NTN4/PAX2/RNF207/MDK/PIK3CD/LHX1/HOXB7/GDNF/LCN2/HOXD13/FGF1/STOX1/WNT5B/LGR4/FOXP1/ITGAX/FGF2/GREM1/ESR1/TBX2/WNT4/SIX1/BMP7/GJA1/LIF/ETV5/SFRP1/SMO/PAX8/TNF/PDGFA/MIR21"
"BP","GO:0003143","embryonic heart tube morphogenesis",69,0.607942770650709,1.45086962148001,4.12526957517513e-05,0.000725020554091938,0.000507668141982248,6947,"tags=61%, list=28%, signal=44%","WNT5A/SHH/FGF8/RYR2/NKX2-5/HAND2/LBX1/HES1/RNF207/TBX3/ACVR1/WNT3A/DLL1/ASB2/SMAD3/NOTO/ENG/HAND1/FOXN4/SOX18/TGFBR2/IHH/CLUAP1/GATA4/SOX17/VANGL2/MEF2C/NDRG4/TBX2/CITED2/OVOL2/SUFU/HIF1A/PSEN1/SRF/TBX20/SMO/IFT172/FOXH1/MEGF8/DNAAF1/BBS5"
"BP","GO:0002793","positive regulation of peptide secretion",121,0.56036574155629,1.37497094436816,4.12526957517513e-05,0.000725020554091938,0.000507668141982248,7553,"tags=56%, list=31%, signal=39%","FFAR4/NEUROD1/RAPGEF4/NPY2R/GABBR1/TRH/CFTR/TNFSF11/TUNAR/OXCT1/MYRIP/DRD2/VSNL1/PRKCE/C1QTNF12/GCK/PRKCB/NMU/GPR27/RBP4/CASR/UCN/PRKAR1A/ECRG4/SCT/ABCC8/GLUD1/NKX6-1/PFKFB2/CHRM3/F2RL2/RAB8B/RFX6/PDX1/ILDR1/TCF7L2/CD38/IRS2/RASL10B/TRPM4/SYBU/TM7SF3/PRKACA/UCN3/GIPR/PPARD/SOX4/GPR68/HIF1A/PRKD1/NNAT/ADORA1/BAIAP3/DOC2B/CAMP/C2CD2L/TFR2/PRKCA/NLGN2/TRPM5/CRH/GRP/NADK/PHPT1/FFAR2/ISL1/GHRL/ABAT"
"BP","GO:0071542","dopaminergic neuron differentiation",42,0.669230070585011,1.54716711123663,4.18557622675875e-05,0.000734044310431567,0.000513986685075661,6275,"tags=67%, list=25%, signal=50%","WNT2/WNT5A/PHOX2A/SHH/DMRTA2/FGF8/EN1/FZD1/PHOX2B/WNT3/WNT3A/FGF20/SFRP2/PITX3/LMX1A/OTP/TIAM1/WNT1/LMX1B/DKK1/WNT9B/EN2/FOXA1/HIF1A/RSPO2/SFRP1/SMO/FOXA2"
"BP","GO:0001947","heart looping",63,0.615355295247683,1.45751654164162,4.23752009998994e-05,0.00074156601749824,0.000519253475140468,6947,"tags=60%, list=28%, signal=43%","WNT5A/SHH/FGF8/NKX2-5/HAND2/LBX1/RNF207/TBX3/WNT3A/DLL1/ASB2/SMAD3/NOTO/ENG/HAND1/FOXN4/SOX18/TGFBR2/IHH/CLUAP1/GATA4/SOX17/VANGL2/MEF2C/NDRG4/TBX2/CITED2/OVOL2/SUFU/HIF1A/PSEN1/SRF/TBX20/SMO/IFT172/FOXH1/DNAAF1/BBS5"
"BP","GO:0061005","cell differentiation involved in kidney development",57,0.628367535802028,1.47970983488334,4.41030186369322e-05,0.000770157191122548,0.000539273359968594,6294,"tags=68%, list=26%, signal=51%","GATA3/PROM1/WWTR1/SHH/PODXL/SIX2/OSR1/EXT1/WT1/GLI3/POU3F3/SALL1/HES1/PAX2/JAG1/LHX1/GLIS2/MMP9/EDNRB/NPHS2/GDNF/EDNRA/PTCH1/FOXC2/WNT9B/MTSS1/NPHS1/GREM1/CD2AP/CD34/MEF2C/WNT4/EDN1/MAGI2/PDGFB/TCF21/LIF/SMO/PAX8"
"BP","GO:0048709","oligodendrocyte differentiation",106,0.570757696116573,1.39210000340299,4.46202127682067e-05,0.00077753094164173,0.000544436549073214,6746,"tags=53%, list=27%, signal=39%","HES5/SOX11/SHH/NKX2-2/NTRK2/GSX2/PAX6/OLIG1/LPAR1/SOX9/GLI3/CD9/HES1/TP73/GSTP1/MDK/RHEB/NKX2-1/BNIP3/DLX1/ID4/DAAM2/CLU/LYN/PTN/PRDM8/CXCR4/DUSP15/CNTNAP1/CNP/NKX6-1/NF1/KCNJ10/SOX1/CNTN1/B4GALT6/DLX2/OLIG2/CNTN2/ASCL1/NKX6-2/TMEM98/CSK/MAL/TSPAN2/IL34/WDR1/ERBB2/SOX10/B4GALT5/TRPC4/SOX13/ZNF488/TENM4/SOX6/MAG"
"BP","GO:2000377","regulation of reactive oxygen species metabolic process",139,0.542993143588179,1.33863815656021,4.51814659522444e-05,0.00078563950350081,0.0005501142619462,7161,"tags=45%, list=29%, signal=32%","DUOXA1/UCP1/PLIN5/RAC2/IER3/AGTR1/FBLN5/CYBA/ACP5/HVCN1/TFAP2A/PAX2/GSTP1/GADD45A/DUOXA2/CFLAR/CYP1B1/GRIN1/LEP/MT3/SHC1/TLR6/PRKCE/ALOX5/THBS1/BST1/SIRPA/LCN2/SNCA/SYK/STAT3/RIPK3/LRRK2/TGFBR2/GNAI2/PON3/BIRC2/CA3/PPARA/APP/PDGFRB/FOXM1/CDKN1A/NOXO1/SLC18A2/CRYAB/PDGFB/NNT/ITGB2/FOXO1/BMP7/NOX5/MYCN/TNF/NFE2L2/BCO2/MIR24-1/MIR21/ATG5/SLC5A3/TP53/RNF41"
"BP","GO:0048659","smooth muscle cell proliferation",157,0.537784146499621,1.33267617890807,4.57427192259418e-05,0.000793713708602677,0.000555767917803147,7362,"tags=51%, list=30%, signal=36%","HES5/PAK1/NDRG2/CYBA/BMP4/PPARG/ADAMTS1/EFEMP2/MYOCD/HTR1B/P2RY6/GSTP1/TPM1/MMP9/ELN/ELANE/HBEGF/BMPR2/THBS1/PPARGC1A/FGFR2/IGFBP5/ITGA2/FGF9/TERT/RGCC/TGFB3/PRKG1/IL13/TAFA5/NPR1/CX3CL1/GNAI2/FOXP1/IGFBP3/NF1/XRCC5/MYD88/PDGFRB/CDKN1A/ERN1/HPGD/FGF2/KLF4/MEF2D/EREG/NOS3/MAP3K5/TCF7L2/MEF2C/NDRG4/MMP2/TACR1/EDN1/POLDIP2/PPARD/IGF1/MYB/PDE1A/CCN4/PDGFB/LDLRAP1/NOTCH3/GJA1/PRKCA/NPY5R/TNF/BMP2/CDKN1B/SERPINF2/RBPMS2/MIR21/RGS5/MFN2/CNN1/IL12A/TNFAIP3/S1PR1/PIK3R1/PDGFD"
"BP","GO:0007266","Rho protein signal transduction",139,0.542191276698381,1.33666131831125,4.63039725860391e-05,0.000801753774798436,0.000561397669186027,8349,"tags=59%, list=34%, signal=39%","PDPN/NTN1/SYNPO2L/AGTR1/CELSR1/LPAR2/ARHGEF3/LPAR1/AKAP13/C15orf62/ARHGAP20/F2R/DOCK9/BCL6/F11R/DLC1/PLEKHG5/HEG1/KANK1/ARHGDIB/ARHGEF1/CDC42EP5/RHOD/ARHGEF16/EPS8L1/EPS8L2/GNA13/LRRK2/NRP1/STARD13/ARRB1/MET/GPR55/ARHGAP30/CDC42EP1/RALBP1/FLOT1/PRAG1/ABCA1/ADGRG1/RASIP1/ARHGEF2/ABL2/VANGL2/PLXNB1/KCTD13/RIPOR1/ARHGDIG/ARHGAP42/RIPOR2/DOCK10/ARHGEF28/LIMK1/TEK/ERBB2/NGFR/RTKN/ROBO1/ADRA2A/MIR21/RHOB/DOCK6/SRGAP1/ARHGAP29/ARHGAP35/TAGAP/CCR7/FERMT2/SHTN1/BCR/MYO9B/ARHGAP27/GPR4/ABL1/ARHGEF7/RHOJ/MCF2L/APOE/PLEKHG7/CTNNAL1/ARHGEF11/SYNJ2BP"
"BP","GO:0021536","diencephalon development",78,0.596030054221897,1.4334335659935,4.68652260294322e-05,0.000808055160381158,0.000565809975420159,7972,"tags=68%, list=32%, signal=46%","WNT5A/SHH/FGF8/RAX/SIX3/BMP4/PAX6/FOXB1/POU4F1/SALL1/NKX2-6/HES1/POU3F2/DRD2/NKX2-1/OTX1/GATA2/GBX2/OTP/WNT1/GLI2/PITX2/SLC6A3/SEMA5A/KCNC1/NRP1/SRD5A2/PITX1/MSX1/KIAA0319/INHBB/NDNF/GSX1/FGF2/PRDM13/OLIG2/WNT4/HMGA2/SOX2/ALDH1A2/BAX/SMO/NHLH2/BMP2/GLI1/NRP2/CRH/KCNC2/ZEB2/ISL1/FGF10/NR4A2/NCOA1"
"CC","GO:0016323","basolateral plasma membrane",256,0.507217382444703,1.275951278298,4.68652260294322e-05,0.000808055160381158,0.000565809975420159,9743,"tags=61%, list=40%, signal=37%","PDPN/PTH1R/SLC16A12/CD44/SLC16A5/ERBB4/SLC8A2/SLCO4C1/SLC13A3/RHCG/SLC4A11/ABCC3/SLC43A3/CFTR/LEPR/SLC51A/ANXA2/SLC29A1/SLC7A8/ANK1/FXYD5/TGFBR3/CTNNA2/SLC40A1/SLC2A9/TGFA/CA11/MAP7/SLC4A8/CASR/KCNQ1/AQP3/SLC43A2/SLC38A3/LIN7A/LRRC7/SLC16A3/EGFR/SLC38A1/SLC6A12/LRP1/CAV1/AQP10/SLCO3A1/ATP2B4/SPEF1/SLC22A3/MEGF11/CHRM3/ATP1A1/LPO/CD1D/MLC1/SLC39A8/KCNJ10/FLOT1/SLC4A10/ANK2/SLCO5A1/ABCA1/HPGD/CA9/PKD1/VANGL2/SCTR/DLG2/CD38/PALM/NDRG4/BEST1/CDH2/SLC47A1/SLC4A2/ATP1B1/SLC46A1/SLCO2A1/PDGFB/CLDN19/ATP6V0A4/SLC29A2/CXADR/ADORA1/SLC14A1/SLC9A1/SLC3A2/SLC39A14/NEDD9/SLC22A8/EPPK1/AQP2/TEK/ERBB2/AP2A1/NKD2/SLC9A4/SLC16A10/SLC7A7/TRPC4/ATP12A/BEST2/CA12/ADRA2A/TSHR/TJP1/ATP1B3/ABCC10/CDH16/SLC5A3/KCNC2/HSP90AA1/STK39/PIANP/FXYD2/EPCAM/ATP2C2/ANK3/CLDN17/CALHM3/OTOF/WASF2/NOD2/RHBG/SLCO4A1/CADM1/HCN1/CD300LG/SLC16A8/SLC2A1/AQP8/STX4/SLC10A1/CLDN1/NUMB/AQP4/P2RY1/LDLR/LIN7B/SLC26A6/EZR/SLC22A2/AJAP1/AQP9/SLC4A1/SLC6A6/BSG/ABCC1/CA14/SLC19A1/SLC6A13/MUC20/ABCC4/ST14/SLC17A5/SLC4A4/CD81"
"CC","GO:0043679","axon terminus",109,0.570359858344145,1.39455011294816,4.74264795531641e-05,0.000814303705535459,0.0005701852821486,7631,"tags=61%, list=31%, signal=43%","NTRK2/SNCG/SLC8A2/KCNC4/ACTG1/KCNQ5/CPLX1/NPY/GAD1/CNGB1/OPRK1/DRD2/GRIN1/TANC1/PENK/PRKCB/NMU/SLC17A8/SLC4A8/GIT1/CHRM1/CASR/SLC8A1/SNCA/TULP1/OXT/ITGA2/PTPRN/SLC6A3/KCNK2/RAB3A/UCN/LRRK2/AAK1/SRSF10/KCNC1/PRKCG/PRSS12/PACSIN1/GRIK2/UNC13C/KCNC3/SLC4A10/KCNA2/TBC1D24/UCN3/SLC18A2/SCN9A/SNCB/ADORA1/UNC13A/SLC32A1/KCNA6/CRHR2/SLC18A3/ADRA2A/TPBG/ATP6V0D1/ELFN1/CRHBP/KCNC2/CALB1/UNC13B/SYNJ1/CPLX2/SLC18A1/PRNP"
"BP","GO:0006942","regulation of striated muscle contraction",100,0.572104411995854,1.39190417497603,4.74264795531641e-05,0.000814303705535459,0.0005701852821486,5717,"tags=43%, list=23%, signal=33%","PDE4D/RYR2/NKX2-5/DSG2/JPH4/ACTN3/RNF207/ADRA1A/DSC2/CHGA/GSTM2/CACNA1C/TRPV4/KCNQ1/CAMK2D/SLC8A1/RANGRF/CAV1/JPH2/UCN/DMPK/SMAD7/FKBP1B/JPH3/SUMO1/ATP2A2/ATP1A1/SRI/RGS2/GATA4/ANK2/GNAS/GRK2/TRPM4/PRKACA/ATP1B1/REM1/PRKD1/ADORA1/GSTO1/PDE4B/HCN4/SLC9A1"
"BP","GO:0002026","regulation of the force of heart contraction",25,0.727048633614147,1.630050490515,4.77124683745902e-05,0.000817500242652498,0.000572423536015784,4145,"tags=52%, list=17%, signal=43%","RYR2/ADRA1A/CHGA/CAMK2D/SLC8A1/CAV1/ATP2B4/ATP2A2/ATP1A1/ADRB1/GAA/GRK2/NOS3"
"BP","GO:0048566","embryonic digestive tract development",35,0.680776367464546,1.56194183988805,4.86461819993301e-05,0.00083002548036357,0.000581193858623575,6554,"tags=77%, list=27%, signal=57%","SOX11/SHH/RARB/SIX2/PKDCC/GLI3/SALL1/SHOX2/HLX/HNF1B/TGFB2/FGFR2/GLI2/PITX2/FGF9/FOXF2/SCT/RARRES2/IHH/PDGFRA/OVOL2/FOXF1/MYB/TCF21/ALDH1A2/TNF/RBPMS2"
"BP","GO:0033077","T cell differentiation in thymus",85,0.589888578012004,1.4235882021242,4.85489868305003e-05,0.00083002548036357,0.000581193858623575,7271,"tags=55%, list=30%, signal=39%","GATA3/ZFP36L2/SHH/ADAM8/ITPKB/BMP4/FZD7/ZFP36L1/GLI3/BCL2/CDKN2A/NFATC3/IL1A/CDK6/BCL11B/WNT1/CD74/GLI2/CARD11/RIPK3/FZD5/LIG4/IHH/FOXN1/STAT5A/ZAP70/WNT4/STAT5B/CAMK4/IL1B/FZD8/PRR7/SRF/RASGRP1/SPN/FADD/RAG1/ERBB2/TMEM131L/DOCK2/AIRE/CLEC4G/ATG5/TP53/CCR7/EGR3/ZEB1"
"MF","GO:0005201","extracellular matrix structural constituent",166,0.541341580503844,1.34353036316183,4.96714943970179e-05,0.000844003193177545,0.000590981221827809,6815,"tags=51%, list=28%, signal=37%","FBN1/NID1/COL9A2/MFAP2/COL16A1/LAMA3/FBLN5/COL2A1/COL7A1/TINAGL1/LTBP4/EFEMP2/COL8A2/COL4A1/COL11A2/CHADL/IGFBP7/CCN1/NID2/COL24A1/LAMB3/ZP3/ELN/HAPLN4/LAMA4/MATN2/THBS1/COL18A1/COL12A1/ECM1/LAMC2/COL25A1/COL9A3/PCOLCE/MFGE8/COMP/FCGBP/LAMB1/THBS2/AGRN/HMCN2/FMOD/SPON1/COL1A1/NPNT/EMILIN1/LTBP2/FBLN1/EDIL3/CTHRC1/TECTB/VCAN/PODN/TFPI2/FBN2/ABI3BP/TNXB/COL4A4/FBN3/COL5A2/EMILIN2/HAPLN1/OTOGL/BMPER/VWA1/SBSPON/PODNL1/COL4A2/COL14A1/TGFBI/EMILIN3/FN1/LTBP1/COL4A3/LAMA2/OTOG/SSPOP/MFAP4/ZAN/PXDN/VWF/AEBP1/MUC4/THSD4"
"CC","GO:0030017","sarcomere",214,0.515824652342957,1.28986789507939,4.96714943970179e-05,0.000844003193177545,0.000590981221827809,8164,"tags=50%, list=33%, signal=33%","PLEC/PAK1/CSRP2/MYOZ3/FLNC/SPTBN1/PDLIM4/RYR2/SYNPO2L/TRIM54/CMYA5/SCN3B/DES/ADPRHL1/ACTN3/TNNC2/KRT8/SYNE2/DST/PDLIM2/ANKRD2/PARVA/TPM2/TPM1/ANK1/SYNPO/NEXN/ASB2/KCNN2/ACTN2/SLMAP/CACNA1C/SLC8A1/HOMER1/ANKRD23/OBSCN/JPH2/MYL9/CFL2/FKBP1B/ATP2B4/TTN/FHL2/NBR1/MYBPC1/SRI/MYOM3/CA3/KRT19/LMOD1/SYNE1/ANK2/MYPN/TPM4/SORBS2/MMP2/PDLIM3/ARHGEF25/SYNPO2/SYNC/KCNN1/FHOD3/FHL3/KY/SQSTM1/REM1/PALLD/CRYAB/ACTA1/ABCC9/SCN8A/TMOD1/MYBPC2/PRKD1/OBSL1/CORO1C/PDE4B/ANKRD1/ACTC1/TPM3/TNNT2/FBXL22/RYR1/PVALEF/CAB39/TMOD3/MYLK2/CACNA1D/MYOM2/LDB3/KLHL40/PPP1R12B/FERMT2/RTN2/KAT2B/ANK3/CAPZB/PYROXD1/DNAJB6/POLR2M/PDLIM1/PRICKLE4/MYOZ1/SLC2A1/S100A1/PDLIM7"
"CC","GO:0032587","ruffle membrane",97,0.572949145592817,1.39269071965957,5.0232748282662e-05,0.000848260223577323,0.000593962045890271,8039,"tags=59%, list=33%, signal=40%","PAK1/PDPN/ARHGAP45/APC/PDE4A/PSD/FERMT1/PLEKHO1/MYO1C/EPHA2/SPRY2/TPM1/CLASP2/PSD3/NF2/SPRY4/ARHGEF4/DLC1/TIRAP/TRPV4/KANK1/EGFR/EPS8L1/EPS8L2/PACSIN1/SPATA13/SH2D3C/MTSS2/ARHGEF2/MACF1/HIP1R/RASGRP2/SRC/SH3YL1/PDE9A/EPB41L5/FAM107A/CORO1C/SNTG1/SH3BGRL3/TLN1/ITGA5/KSR1/ERBB2/KCNN4/PLEKHA1/PPP1R9B/INPP5K/JCAD/AKT2/MTMR9/ABCA7/AIF1L/PTPRJ/WWC1/C2CD5/ITGB3"
"BP","GO:0050768","negative regulation of neurogenesis",137,0.547711404860424,1.35023463846607,5.0232748282662e-05,0.000848260223577323,0.000593962045890271,7131,"tags=56%, list=29%, signal=40%","HES5/TLX2/WNT5A/SOX11/NTN1/NFATC4/PAX6/LHX2/HES1/WNT3/CTDSP1/NR2E1/WNT3A/SLIT1/ATOH1/ASCL2/KCTD11/DLX1/ID4/DAAM2/MT3/NF2/SEMA3F/DPYSL5/GATA2/PITX3/SORL1/PTN/SEMA6C/LRP4/VAX1/SEMA5A/RGMA/IFRD1/RAPGEF2/NRP1/ABCC8/NKX6-1/HOOK3/SEMA4F/NF1/KIAA0319/DLX2/TRIM46/BTG2/SPP1/DAB1/THY1/NKX6-2/TMEM98/GPR37L1/IL1B/HMGA2/PSEN1/BMP7/SEMA6D/SYNGAP1/EPHB2/DLL3/VSX2/PTPRS/SOX10/CTNNA1/MYCN/TNF/LIN28A/ULK2/MAP2/TRPC6/MAG/NTRK3/IDH2/IGDCC4/EFNB3/DCC/TP53/BCL11A"
